fleet_id,record_type,timestamp,elapsed_time,trigger_channel,peak_valley_indicator,strain_gauge_1,strain_gauge_2,strain_gauge_3,strain_gauge_4,strain_gauge_5,strain_gauge_6,strain_gauge_7,strain_gauge_8,strain_gauge_9,roll_acceleration,vertical_acceleration,airspeed,pressure_altitude,flap_position,elevator_position,left_aileron_position,beacon_start_stop_recording,gear_up_and_locked,flight_id
20135,TR,10:54.4,287.43,11,P,287.24,-6162.26,-59.22,7639.9,0,1252.59,-11.84,-5.92,-20.73,-0.15,1.05,57.69,-504.56,15.33,-2.1,2.91,1,0,201
20136,TR,10:54.7,287.68,11,V,278.35,-6215.56,-71.07,7631.01,0,1243.7,0,-8.88,-14.81,-0.16,0.92,57.69,-423.18,15.33,-2.08,2.85,1,0,201
20137,TR,10:54.8,287.83,11,P,302.04,-6227.4,-62.19,7654.7,0,1270.35,17.77,-14.81,-20.73,-0.08,1.05,57.38,-423.18,15.34,-2.1,2.85,1,0,201
20138,TR,10:55.1,288.06,11,V,281.31,-6206.68,-71.07,7636.93,0,1240.74,-20.73,-14.81,-5.92,0.1,0.93,56.76,-423.18,15.32,-2.1,2.85,1,0,201
20139,TR,10:55.3,288.26,11,P,284.28,-6230.36,-71.07,7642.86,0,1255.55,-14.81,-5.92,-26.65,-0.06,1.05,57.69,-450.3,15.34,-2.1,2.85,1,0,201
20140,TR,10:55.4,288.41,11,V,281.31,-6221.48,-71.07,7631.01,0,1240.74,-26.65,-14.81,-8.88,0,0.93,56.46,-477.43,15.34,-2.08,2.91,1,0,201
20141,TR,10:55.9,288.86,11,P,299.08,-6224.44,-65.15,7645.82,0,1273.32,14.81,-11.84,-8.88,-0.06,1.07,57.69,-423.18,15.32,-2.13,2.85,1,0,201
20142,TR,10:56.1,289.08,11,V,284.28,-6239.25,-76.99,7625.09,0,1237.78,-23.69,-14.81,-14.81,0.1,0.92,57.07,-450.3,15.36,-2.13,2.88,1,0,201
20143,TR,10:56.5,289.46,11,P,287.24,-6257.02,-71.07,7633.97,0,1246.67,-5.92,-11.84,-14.81,-0.08,1.07,58.3,-477.43,15.36,-2.08,2.88,1,0,201
20144,TR,10:56.7,289.68,11,V,278.35,-6221.48,-71.07,7642.86,0,1252.59,2.96,-11.84,-14.81,-0.06,0.92,57.38,-450.3,15.34,-2.08,2.85,1,0,201
20145,TR,10:56.9,289.88,11,P,296.12,-6203.71,-59.22,7651.74,0,1270.35,5.92,-11.84,-14.81,0.01,1.07,56.76,-423.18,15.34,-2.1,2.82,1,0,201
20146,TR,10:57.1,290.08,11,V,278.35,-6188.91,-71.07,7633.97,0,1246.67,-11.84,-8.88,-14.81,0.01,0.93,56.46,-450.3,15.33,-2.08,2.85,1,0,201
20147,TR,10:57.5,290.48,11,P,293.16,-6224.44,-59.22,7631.01,0,1249.63,-11.84,-5.92,-17.77,-0.15,1.05,57.07,-477.43,15.33,-2.08,2.85,1,0,201
20148,TR,10:57.8,290.76,11,V,275.39,-6180.02,-71.07,7633.97,0,1240.74,-17.77,-11.84,-8.88,0.13,0.92,57.38,-450.3,15.33,-2.08,2.85,1,0,201
20149,TR,10:57.9,290.91,11,P,293.16,-6283.67,-59.22,7654.7,0,1273.32,2.96,-11.84,-14.81,0.05,1.04,57.38,-423.18,15.34,-2.02,2.85,1,0,201
20150,TR,10:58.1,291.11,11,V,278.35,-6245.17,-82.91,7628.05,0,1240.74,-23.69,-14.81,-11.84,-0.02,0.92,57.07,-531.68,15.34,-2.08,2.85,1,0,201
20151,TR,10:58.2,291.16,11,P,284.28,-6254.05,-65.15,7645.82,0,1255.55,-5.92,-8.88,-11.84,-0.14,1.05,57.69,-450.3,15.34,-2.08,2.82,1,0,201
20152,TR,10:58.4,291.43,11,V,275.39,-6212.6,-82.91,7631.01,0,1237.78,-17.77,-11.84,-14.81,-0.05,0.93,57.38,-368.92,15.34,-2.13,2.82,1,0,201
20153,TR,10:58.6,291.56,11,P,290.2,-6274.78,-53.3,7660.62,0,1279.24,8.88,-14.81,-14.81,0,1.03,57.38,-450.3,15.36,-2.08,2.85,1,0,201
20154,TR,10:59.1,292.13,11,V,275.39,-6218.52,-82.91,7622.13,0,1237.78,-20.73,-14.81,-5.92,0.03,0.93,58,-423.18,15.34,-2.05,2.91,1,0,201
20155,TR,10:59.6,292.58,11,P,278.35,-6185.95,-62.19,7642.86,0,1270.35,11.84,-14.81,-11.84,-0.01,1.05,56.46,-450.3,15.34,-2.1,2.88,1,0,201
20156,TR,11:01.1,294.11,11,V,275.39,-6366.58,-71.07,7607.32,0,1246.67,2.96,-11.84,-20.73,-0.01,0.92,57.07,-504.56,15.36,-2.02,2.85,1,0,201
20157,TR,11:01.4,294.38,11,P,284.28,-6194.83,-71.07,7613.25,0,1243.7,-5.92,-8.88,-14.81,-0.12,1.04,56.76,-423.18,15.34,-2.1,2.85,1,0,201
20158,TR,11:01.5,294.48,11,V,281.31,-6322.16,-82.91,7613.25,0,1246.67,-17.77,-14.81,-14.81,0.05,0.93,57.38,-450.3,15.32,-2.1,2.85,1,0,201
20159,TR,11:01.9,294.86,11,P,287.24,-6209.64,-68.11,7604.36,0,1249.63,-8.88,-17.77,-8.88,-0.04,1.06,57.38,-450.3,15.32,-2.05,2.85,1,0,201
20160,TR,11:02.1,295.13,11,V,278.35,-6114.88,-82.91,7622.13,0,1243.7,-8.88,-11.84,-17.77,-0.05,0.92,57.07,-477.43,15.37,-2.02,2.85,1,0,201
20161,TR,11:02.6,295.63,11,P,293.16,-6200.75,-65.15,7619.17,0,1267.39,5.92,-11.84,-20.73,-0.07,1.05,57.38,-450.3,15.36,-2.08,2.85,1,0,201
20162,TR,11:02.8,295.78,11,V,278.35,-6191.87,-82.91,7610.28,0,1237.78,0,-11.84,-14.81,-0.05,0.91,56.76,-396.05,15.34,-2.13,2.82,1,0,201
20163,TR,11:03.0,295.96,11,P,293.16,-6218.52,-59.22,7631.01,0,1273.32,8.88,-8.88,-17.77,-0.08,1.04,57.38,-477.43,15.36,-2.02,2.91,1,0,201
20164,TR,11:03.8,296.81,11,V,263.55,-6165.22,-76.99,7628.05,0,1252.59,-5.92,-11.84,-20.73,-0.03,0.92,57.38,-423.18,15.36,-2.08,2.85,1,0,201
20165,TR,11:04.3,297.31,11,P,290.2,-6257.02,-56.26,7631.01,0,1273.32,5.92,-11.84,-14.81,-0.07,1.05,57.69,-423.18,15.34,-2.08,2.82,1,0,201
20166,TR,11:04.5,297.46,11,V,266.51,-6168.18,-71.07,7625.09,0,1246.67,0,-5.92,-23.69,-0.03,0.93,56.46,-423.18,15.34,-2.13,2.91,1,0,201
20167,TR,11:04.6,297.63,11,P,290.2,-6283.67,-62.19,7631.01,0,1273.32,2.96,-11.84,-17.77,-0.04,1.06,57.07,-504.56,15.37,-2.02,2.85,1,0,201
20168,TR,11:04.8,297.83,11,V,266.51,-6245.17,-76.99,7625.09,0,1246.67,-5.92,-8.88,-11.84,0.02,0.93,57.07,-450.3,15.33,-2.02,2.91,1,0,201
20169,TR,11:06.0,298.98,11,P,284.28,-6209.64,-59.22,7648.78,0,1267.39,8.88,-8.88,-14.81,-0.07,1.06,57.07,-423.18,15.33,-2.1,2.88,1,0,201
20170,PE,11:06.8,299.8,,,272.43,-6129.68,-71.07,7636.93,0,1249.63,0,-5.92,-20.73,-0.06,0.98,57.69,-450.3,15.36,-2.1,2.85,1,0,201
20171,TR,11:06.8,299.83,11,V,272.43,-6242.21,-82.91,7639.9,0,1243.7,-11.84,-8.88,-20.73,0.02,0.93,57.38,-423.18,15.36,-2.1,2.85,1,0,201
20172,TR,11:08.7,301.66,11,P,284.28,-6162.26,-71.07,7633.97,0,1264.43,2.96,-8.88,-20.73,0.07,1.06,57.69,-423.18,15.34,-2.1,2.94,1,0,201
20173,TR,11:09.5,302.51,11,V,272.43,-6197.79,-71.07,7622.13,0,1252.59,-11.84,-8.88,-20.73,0.05,0.92,56.76,-450.3,15.34,-2.13,2.91,1,0,201
20174,TR,11:09.7,302.66,11,P,281.31,-6485.03,-68.11,7625.09,0,1261.47,8.88,-5.92,-20.73,-0.01,1.06,57.38,-450.3,15.34,-2.05,2.85,1,0,201
20175,TR,11:10.2,303.16,11,V,266.51,-6298.47,-88.84,7625.09,0,1243.7,-8.88,-8.88,-14.81,0,0.93,56.76,-450.3,15.34,-2.08,2.85,1,0,201
20176,TR,11:10.3,303.33,11,P,287.24,-6251.09,-71.07,7633.97,0,1264.43,8.88,-5.92,-20.73,-0.02,1.06,57.69,-368.92,15.34,-2.08,2.85,1,0,201
20177,TR,11:10.5,303.53,11,V,272.43,-6259.98,-82.91,7633.97,0,1249.63,-11.84,-8.88,-23.69,0.02,0.93,56.76,-450.3,15.36,-2.1,2.85,1,0,201
20178,TR,11:11.0,303.98,11,P,299.08,-6387.31,-59.22,7639.9,0,1273.32,2.96,-11.84,-26.65,-0.09,1.06,57.38,-450.3,15.33,-2.1,2.85,1,0,201
20179,TR,11:11.2,304.18,11,V,266.51,-6325.12,-88.84,7633.97,0,1243.7,-8.88,-8.88,-11.84,0.04,0.92,57.07,-423.18,15.33,-2.1,2.85,1,0,201
20180,TR,11:11.3,304.31,11,P,299.08,-6692.31,-47.38,7651.74,0,1273.32,2.96,-8.88,-26.65,-0.15,1.04,57.38,-450.3,15.36,-2.1,2.85,1,0,201
20181,TR,11:11.5,304.48,11,V,260.59,-6434.69,-82.91,7636.93,0,1240.74,-2.96,-5.92,-26.65,-0.12,0.93,57.38,-450.3,15.36,-2.08,2.85,1,0,201
20182,TR,11:11.7,304.68,11,P,284.28,-6387.31,-59.22,7651.74,0,1270.35,2.96,-8.88,-20.73,0.1,1.05,58,-504.56,15.34,-2.08,2.82,1,0,201
20183,TR,11:12.1,305.13,11,V,266.51,-6479.11,-82.91,7636.93,0,1237.78,-5.92,-5.92,-23.69,-0.07,0.93,57.38,-423.18,15.34,-2.1,2.91,1,0,201
20184,TR,11:12.3,305.33,11,P,293.16,-6437.65,-59.22,7657.66,0,1273.32,0,-8.88,-20.73,-0.02,1.08,57.69,-423.18,15.36,-2.08,2.85,1,0,201
20185,TR,11:12.5,305.53,11,V,266.51,-6390.27,-76.99,7636.93,0,1243.7,-8.88,-11.84,-17.77,0.07,0.92,57.69,-423.18,15.34,-2.13,2.91,1,0,201
20186,TR,11:13.0,305.98,11,P,290.2,-6502.8,-59.22,7654.7,0,1270.35,2.96,-8.88,-23.69,-0.13,1.05,57.07,-504.56,15.37,-2.08,2.88,1,0,201
20187,TR,11:13.8,306.83,11,V,266.51,-6544.25,-82.91,7648.78,0,1246.67,-8.88,-5.92,-29.61,0.03,0.93,57.69,-450.3,15.34,-2.08,2.85,1,0,201
20188,TR,11:14.0,306.98,11,P,284.28,-6502.8,-65.15,7666.55,0,1270.35,2.96,-2.96,-20.73,-0.07,1.04,57.38,-450.3,15.34,-2.05,2.85,1,0,201
20189,TR,11:15.1,308.13,11,V,269.47,-6455.42,-82.91,7619.17,0,1237.78,-8.88,-8.88,-11.84,-0.14,0.91,57.69,-423.18,15.33,-2.02,2.91,1,0,201
20190,TR,11:15.3,308.33,11,P,293.16,-6520.56,-62.19,7651.74,0,1264.43,-2.96,-8.88,-20.73,0.12,1.07,57.38,-504.56,15.34,-2.1,2.91,1,0,201
20191,TR,11:15.8,308.78,11,V,266.51,-6662.7,-68.11,7633.97,0,1255.55,-5.92,-5.92,-26.65,-0.07,0.92,57.69,-368.92,15.32,-2.1,2.85,1,0,201
20192,TR,11:18.6,311.63,11,P,275.39,-6713.04,-71.07,7642.86,0,1252.59,0,-2.96,-26.65,-0.01,1.08,57.38,-450.3,15.36,-2.13,2.85,1,0,201
20193,TR,11:19.1,312.08,11,V,278.35,-6739.69,-71.07,7645.82,0,1249.63,-5.92,-11.84,-20.73,-0.12,0.92,57.69,-477.43,15.34,-2.08,2.85,1,0,201
20194,TR,11:21.6,314.61,11,P,287.24,-6624.2,-50.34,7628.05,0,1255.55,-11.84,-5.92,-14.81,0.01,1.06,56.76,-450.3,15.34,-2.05,2.91,1,0,201
20195,PE,11:21.8,314.8,,,269.47,-6677.51,-59.22,7633.97,0,1249.63,-17.77,-2.96,-17.77,-0.05,0.98,56.76,-450.3,15.34,-2.1,2.85,1,0,201
20196,TR,11:21.8,314.81,11,V,275.39,-6641.97,-53.3,7633.97,0,1252.59,-11.84,-2.96,-29.61,0,0.93,57.38,-423.18,15.34,-2.1,2.94,1,0,201
20197,TR,11:22.2,315.18,11,P,284.28,-6644.93,-47.38,7613.25,0,1246.67,0,-8.88,-17.77,-0.12,1.04,57.38,-368.92,15.34,-2.08,2.85,1,0,201
20198,TR,11:22.4,315.41,11,V,272.43,-6662.7,-76.99,7613.25,0,1240.74,-5.92,-11.84,-17.77,-0.05,0.93,56.15,-423.18,15.32,-2.1,2.85,1,0,201
20199,TR,11:22.9,315.91,11,P,284.28,-6624.2,-59.22,7636.93,0,1267.39,-8.88,-2.96,-26.65,-0.02,1.04,56.76,-450.3,15.36,-2.13,2.85,1,0,201
20200,TR,11:24.0,317.01,11,V,278.35,-6653.82,-71.07,7589.56,0,1252.59,-2.96,-8.88,-20.73,-0.08,0.93,58,-423.18,15.34,-2.13,2.91,1,0,201
20201,TR,11:24.2,317.23,11,P,284.28,-6864.06,-62.19,7583.63,0,1261.47,-11.84,-8.88,-11.84,0.13,1.05,57.38,-423.18,15.33,-2.1,2.85,1,0,201
20202,TR,11:25.4,318.41,11,V,275.39,-6573.86,-59.22,7607.32,0,1246.67,-8.88,-8.88,-23.69,-0.06,0.93,57.69,-423.18,15.36,-2.13,2.88,1,0,201
20203,TR,11:26.4,319.43,11,P,287.24,-6683.43,-71.07,7625.09,0,1261.47,2.96,-14.81,-14.81,0.07,1.06,57.07,-450.3,15.34,-2.1,2.91,1,0,201
20204,TR,11:29.2,322.21,11,V,266.51,-6529.45,-71.07,7625.09,0,1249.63,-11.84,-11.84,-20.73,-0.06,0.92,57.07,-504.56,15.36,-2.02,2.85,1,0,201
20205,TR,11:30.1,323.06,11,P,284.28,-6369.54,-71.07,7666.55,0,1261.47,-8.88,-5.92,-23.69,0.02,1.06,56.76,-450.3,15.36,-2.1,2.91,1,0,201
20206,TR,11:33.1,326.08,11,V,263.55,-6354.74,-82.91,7625.09,0,1243.7,-11.84,-11.84,-17.77,-0.05,0.92,57.38,-450.3,15.36,-2.08,2.85,1,0,201
20207,TR,11:33.9,326.91,11,P,278.35,-6413.96,-71.07,7607.32,0,1258.51,-14.81,-14.81,-14.81,0.02,1.05,56.76,-450.3,15.36,-2.08,2.79,1,0,201
20208,PE,11:36.8,329.8,,,278.35,-6251.09,-59.22,7613.25,0,1249.63,-11.84,-14.81,-14.81,0.05,1.02,57.69,-423.18,15.36,-2.02,2.85,1,0,201
20209,TR,11:36.9,329.93,11,V,269.47,-6425.8,-68.11,7604.36,0,1243.7,-23.69,-14.81,-17.77,0.16,0.93,57.69,-477.43,15.36,-2.02,2.88,1,0,201
20210,TR,11:38.1,331.08,11,P,278.35,-6262.94,-76.99,7613.25,0,1246.67,-20.73,-11.84,-14.81,-0.39,1.04,57.38,-368.92,15.34,-2.08,2.85,1,0,201
20211,TR,11:38.5,331.51,11,V,260.59,-6274.78,-71.07,7616.21,0,1237.78,-26.65,-8.88,-14.81,0.22,0.92,57.38,-504.56,15.34,-2.08,2.85,1,0,201
20212,TR,11:42.1,335.13,11,P,272.43,-6547.21,-62.19,7636.93,0,1252.59,11.84,-5.92,-17.77,0.04,1.07,56.46,-477.43,15.36,-2.1,2.85,1,0,201
20213,TR,11:49.9,342.86,11,V,263.55,-6227.4,-59.22,7571.79,0,1249.63,-14.81,-8.88,-17.77,-0.1,0.93,57.69,-450.3,15.32,-2.1,2.85,1,0,201
20214,PE,11:51.8,344.8,,,266.51,-6206.68,-68.11,7619.17,0,1258.51,-14.81,-11.84,-17.77,0.07,1,57.38,-450.3,15.34,-2.13,2.91,1,0,201
20215,TR,11:52.8,345.83,11,P,269.47,-6147.45,-68.11,7556.98,0,1258.51,0,-11.84,-17.77,-0.22,1.05,57.07,-450.3,15.33,-2.1,2.85,1,0,201
20216,TR,11:55.3,348.31,11,V,269.47,-6259.98,-47.38,7598.44,0,1258.51,0,-8.88,-20.73,-0.25,0.93,56.76,-450.3,15.36,-2.13,2.88,1,0,201
20217,TR,11:55.6,348.58,11,P,266.51,-6257.02,-71.07,7598.44,0,1246.67,5.92,-8.88,-20.73,0.15,1.04,57.69,-450.3,15.34,-2.02,2.85,1,0,201
20218,TR,11:57.6,350.63,11,V,272.43,-6316.24,-71.07,7633.97,0,1261.47,-5.92,-8.88,-26.65,-0.1,0.92,56.76,-450.3,15.34,-2.08,2.85,1,0,201
20219,TR,11:58.6,351.61,11,P,269.47,-6322.16,-65.15,7586.59,0,1246.67,-17.77,-11.84,-17.77,-0.2,1.05,57.69,-368.92,15.34,-2.08,2.82,1,0,201
20220,TR,12:02.8,355.81,11,V,266.51,-6138.57,-79.95,7545.14,0,1255.55,11.84,-8.88,-20.73,-0.15,0.93,57.07,-396.05,15.37,-2.1,2.85,1,0,201
20221,TR,12:05.0,358.03,11,P,269.47,-6485.03,-59.22,7598.44,0,1249.63,-23.69,-8.88,-20.73,-0.07,1.06,58,-423.18,15.34,-2.1,2.73,1,0,201
20222,PE,12:06.8,359.8,,,269.47,-6262.94,-62.19,7592.52,0,1258.51,20.73,-8.88,-17.77,0.13,0.95,57.07,-450.3,15.32,-2.08,2.82,1,0,201
20223,TR,12:07.4,360.38,11,V,266.51,-6345.85,-71.07,7604.36,0,1258.51,35.53,-8.88,-20.73,0.14,0.93,56.15,-477.43,15.34,-2.18,2.82,1,0,201
20224,TR,12:07.5,360.46,11,P,272.43,-6200.75,-71.07,7625.09,0,1252.59,-38.5,-17.77,-14.81,-0.14,1.03,56.76,-450.3,15.37,-2.05,2.85,1,0,201
20225,TR,12:07.8,360.81,11,V,269.47,-6103.03,-65.15,7604.36,0,1261.47,26.65,-8.88,-20.73,-0.05,0.93,57.38,-423.18,15.33,-2.18,2.85,1,0,201
20226,TR,12:09.3,362.26,11,P,260.59,-6177.06,-62.19,7604.36,0,1246.67,-38.5,-14.81,-8.88,-0.21,1.05,56.76,-450.3,15.34,-2.05,2.82,1,0,201
20227,TR,12:12.0,365.01,11,V,269.47,-6153.37,-71.07,7654.7,0,1258.51,20.73,-8.88,-20.73,-0.16,0.93,57.38,-450.3,15.34,-2.1,2.85,1,0,201
20228,TR,12:12.3,365.26,11,P,260.59,-6360.66,-59.22,7666.55,0,1252.59,-35.53,-14.81,-11.84,-0.17,1.05,56.76,-477.43,15.34,-2.08,2.85,1,0,201
20229,TR,12:13.2,366.21,11,V,269.47,-6150.41,-68.11,7687.28,0,1264.43,14.81,-5.92,-26.65,-0.14,0.92,57.07,-504.56,15.37,-2.05,2.82,1,0,201
20230,TR,12:13.5,366.46,11,P,266.51,-6171.14,-62.19,7690.24,0,1240.74,-38.5,-20.73,-11.84,-0.23,1.06,56.76,-423.18,15.34,-2.08,2.73,1,0,201
20231,TR,12:13.8,366.81,11,V,275.39,-6212.6,-71.07,7690.24,0,1255.55,11.84,-5.92,-26.65,-0.08,0.92,57.07,-477.43,15.34,-2.08,2.73,1,0,201
20232,TR,12:14.1,367.06,11,P,266.51,-6132.65,-59.22,7702.08,0,1246.67,-38.5,-17.77,-11.84,-0.11,1.05,56.76,-368.92,15.34,-2.1,2.73,1,0,201
20233,TR,12:15.6,368.61,11,V,266.51,-6366.58,-71.07,7702.08,0,1264.43,26.65,-11.84,-17.77,-0.1,0.93,56.46,-477.43,15.33,-2.1,2.73,1,0,201
20234,TR,12:15.9,368.86,11,P,263.55,-6085.27,-62.19,7705.04,0,1249.63,-32.57,-14.81,-14.81,-0.29,1.05,56.46,-477.43,15.36,-2.02,2.73,1,0,201
20235,TR,12:17.4,370.38,11,V,266.51,-6114.88,-65.15,7725.77,0,1264.43,-5.92,-5.92,-32.57,-0.16,0.93,57.38,-450.3,15.34,-2.05,2.73,1,0,201
20236,TR,12:20.0,373.01,11,P,248.74,-6150.41,-56.26,7731.69,0,1246.67,-23.69,-17.77,-5.92,-0.05,1.05,56.76,-368.92,15.36,-2.1,2.73,1,0,201
20237,TR,12:20.4,373.36,11,V,269.47,-6123.76,-65.15,7725.77,0,1267.39,-5.92,-8.88,-26.65,-0.23,0.91,57.07,-450.3,15.34,-2.08,2.73,1,0,201
20238,TR,12:20.6,373.63,11,P,260.59,-6339.93,-56.26,7728.73,0,1255.55,-20.73,-8.88,-23.69,-0.3,1.06,57.07,-423.18,15.33,-2.08,2.73,1,0,201
20239,TR,12:21.6,374.63,11,V,254.66,-6129.68,-53.3,7713.93,0,1243.7,-8.88,-14.81,-14.81,-0.02,0.93,57.38,-504.56,15.33,-2.1,2.73,1,0,201
20240,PE,12:21.8,374.8,,,254.66,-6126.72,-71.07,7702.08,0,1243.7,-5.92,-14.81,-17.77,-0.02,0.99,56.76,-423.18,15.34,-2.13,2.73,1,0,201
20241,TR,12:23.0,376.03,11,P,245.78,-6091.19,-106.6,7719.85,0,1288.12,-23.69,-17.77,-11.84,-0.09,1.06,57.07,-368.92,15.34,-2.13,2.73,1,0,201
20242,TR,12:23.9,376.86,11,V,216.17,-6076.38,-91.8,7696.16,0,1305.89,14.81,-8.88,-20.73,-0.1,0.92,57.07,-450.3,15.33,-2.18,2.73,1,0,201
20243,TR,12:24.8,377.76,11,P,225.05,-6271.82,-59.22,7666.55,0,1308.85,-2.96,2.96,-35.53,-0.14,1.05,56.76,-450.3,15.34,-2.05,2.85,1,0,201
20244,TR,12:25.2,378.18,11,V,222.09,-6194.83,-50.34,7672.47,0,1302.93,-8.88,2.96,-32.57,0.16,0.93,57.69,-450.3,15.33,-2.1,2.73,1,0,201
20245,TR,12:25.4,378.38,11,P,225.05,-6150.41,-38.5,7681.35,0,1302.93,-32.57,-2.96,-29.61,-0.13,1.07,57.07,-423.18,15.34,-2.1,2.82,1,0,201
20246,TR,12:25.9,378.91,11,V,222.09,-6197.79,-38.5,7678.39,0,1308.85,17.77,2.96,-35.53,-0.04,0.91,57.69,-450.3,15.32,-2.08,2.73,1,0,201
20247,TR,12:26.6,379.63,11,P,245.78,-6108.96,-71.07,7669.51,0,1267.39,-17.77,-5.92,-23.69,0.2,1.09,58,-423.18,15.32,-2.02,2.73,1,0,201
20248,TR,12:26.7,379.68,11,V,233.93,-6331.05,-71.07,7660.62,0,1282.2,2.96,2.96,-38.5,-0.23,0.92,57.38,-477.43,15.36,-2.13,2.73,1,0,201
20249,TR,12:26.8,379.81,11,P,239.86,-5943.13,-71.07,7675.43,0,1285.16,-5.92,-8.88,-20.73,-0.07,1.04,57.07,-477.43,15.36,-2.13,2.82,1,0,201
20250,TR,12:27.2,380.18,11,V,245.78,-6212.6,-76.99,7660.62,0,1288.12,11.84,-14.81,-17.77,0.26,0.93,57.38,-477.43,15.34,-2.1,2.85,1,0,201
20251,TR,12:27.2,380.23,11,P,248.74,-6319.2,-82.91,7681.35,0,1288.12,-41.46,-5.92,-29.61,-0.15,1.06,57.38,-450.3,15.36,-2.1,2.73,1,0,201
20252,TR,12:28.4,381.43,11,V,225.05,-6319.2,-59.22,7631.01,0,1291.08,-2.96,-8.88,-29.61,-0.06,0.93,57.69,-477.43,15.34,-2.08,2.79,1,0,201
20253,TR,12:29.1,382.13,11,P,216.17,-6114.88,-76.99,7636.93,0,1285.16,-26.65,5.92,-32.57,-0.03,1.07,57.07,-450.3,15.32,-2.02,2.73,1,0,201
20254,TR,12:29.4,382.38,11,V,222.09,-6097.11,-62.19,7604.36,0,1285.16,5.92,0,-29.61,0.03,0.92,56.46,-396.05,15.34,-2.1,2.79,1,0,201
20255,TR,12:29.4,382.43,11,P,228.01,-6227.4,-53.3,7610.28,0,1297.01,-44.42,0,-32.57,0.08,1.06,57.38,-423.18,15.33,-2.08,2.82,1,0,201
20256,TR,12:32.6,385.56,11,V,248.74,-6280.71,-71.07,7678.39,0,1267.39,-11.84,-8.88,-20.73,-0.02,0.93,57.38,-450.3,15.34,-2.05,2.73,1,0,201
20257,TR,12:33.1,386.13,11,P,251.7,-6064.54,-47.38,7681.35,0,1255.55,8.88,-5.92,-23.69,-0.28,1.06,57.69,-450.3,15.34,-2.02,2.73,1,0,201
20258,TR,12:33.2,386.18,11,V,254.66,-6188.91,-62.19,7696.16,0,1255.55,0,-5.92,-29.61,0.08,0.92,57.38,-450.3,15.34,-2.08,2.73,1,0,201
20259,TR,12:33.2,386.21,11,P,263.55,-6336.97,-65.15,7693.2,0,1264.43,-11.84,-2.96,-35.53,-0.33,1.05,57.69,-450.3,15.36,-2.08,2.73,1,0,201
20260,TR,12:34.0,387.03,11,V,257.62,-6031.96,-68.11,7705.04,0,1258.51,-17.77,-2.96,-38.5,0.03,0.93,57.38,-450.3,15.33,-2.1,2.73,1,0,201
20261,TR,12:34.7,387.68,11,P,275.39,-6034.93,-53.3,7702.08,0,1249.63,-23.69,2.96,-44.42,-0.26,1.08,57.38,-477.43,15.34,-2.08,2.79,1,0,201
20262,TR,12:35.0,387.96,11,V,263.55,-6316.24,-59.22,7705.04,0,1273.32,0,-5.92,-32.57,-0.06,0.93,57.38,-450.3,15.34,-2.08,2.79,1,0,201
20263,TR,12:35.8,388.78,11,P,239.86,-6257.02,-76.99,7684.31,0,1249.63,5.92,2.96,-35.53,-0.07,1.05,57.69,-477.43,15.33,-2.1,2.82,1,0,201
20264,TR,12:36.1,389.06,11,V,248.74,-5990.51,-74.03,7684.31,0,1249.63,5.92,-5.92,-23.69,-0.19,0.93,57.69,-450.3,15.33,-2.1,2.73,1,0,201
20265,TR,12:36.6,389.56,11,P,263.55,-5999.39,-47.38,7702.08,0,1264.43,-20.73,0,-35.53,0.02,1.05,56.76,-477.43,15.34,-2.1,2.73,1,0,201
20266,PE,12:36.8,389.8,,,248.74,-6165.22,-71.07,7690.24,0,1273.32,5.92,-5.92,-26.65,-0.1,0.96,57.07,-477.43,15.36,-2.02,2.79,1,0,201
20267,TR,12:39.1,392.11,11,V,245.78,-6197.79,-68.11,7669.51,0,1255.55,-23.69,-8.88,-20.73,0.12,0.9,57.38,-504.56,15.36,-2.08,2.73,1,0,201
20268,TR,12:39.2,392.16,11,P,254.66,-6026.04,-68.11,7678.39,0,1261.47,2.96,2.96,-23.69,0.08,0.98,57.69,-477.43,15.3,-2.1,2.73,1,0,201
20269,TR,12:39.2,392.18,11,V,245.78,-6103.03,-71.07,7678.39,0,1261.47,2.96,0,-29.61,0.3,0.86,57.38,-477.43,15.36,-2.1,2.73,1,0,201
20270,TR,12:41.7,394.68,11,P,257.62,-5857.25,-59.22,7675.43,0,1270.35,0,2.96,-32.57,-0.03,1.07,56.76,-477.43,15.36,-2.08,2.73,1,0,201
20271,TR,12:42.5,395.51,11,V,248.74,-5931.28,-71.07,7678.39,0,1255.55,8.88,-2.96,-29.61,-0.06,0.93,57.38,-396.05,15.33,-2.1,2.73,1,0,201
20272,TR,12:43.6,396.61,11,P,254.66,-5990.51,-62.19,7713.93,0,1258.51,-8.88,2.96,-32.57,0,1.05,58,-450.3,15.34,-2.1,2.73,1,0,201
20273,TR,12:45.2,398.23,11,V,245.78,-5963.86,-71.07,7725.77,0,1264.43,-2.96,-5.92,-23.69,-0.05,0.93,57.07,-450.3,15.34,-2.08,2.85,1,0,201
20274,TR,12:47.0,400.03,11,P,260.59,-5975.7,-53.3,7731.69,0,1261.47,2.96,-5.92,-26.65,0.02,1.05,57.38,-423.18,15.32,-2.1,2.79,1,0,201
20275,TR,12:47.3,400.33,11,V,254.66,-6029,-68.11,7731.69,0,1258.51,0,-2.96,-20.73,0.02,0.91,57.38,-423.18,15.33,-2.05,2.73,1,0,201
